Date:2026.05.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time:14:01:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File_name:C:\LCR Meter\set_exs.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Version:1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
***************LIST SETUP***************,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Step,Freq,Level,speed,DC Bais,AC-Range,DC-Range,Trig Delay,AC/DC Delay,Average,ALC,RO,1-Func,1-Comp Mode,1-Standard,1-High,1-Low,2-Func,2-Comp Mode,2-Standard,2-High,2-Low,3-Func,3-Comp Mode,3-Standard,3-High,3-Low,4-Func,4-Comp Mode,4-Standard,4-High,4-Low
21,110kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
22,115kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
23,120kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
24,125kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
25,130kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
26,135kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
27,140kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
28,145kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
29,150kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
30,155kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
31,160kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
32,165kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
33,170kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
34,175kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
35,180kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
36,185kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
37,190kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
38,195kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
39,200kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
40,205kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
41,210kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
42,215kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
43,220kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
44,225kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
45,230kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
46,235kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
47,240kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
48,245kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
49,250kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
50,255kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
51,260kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
52,265kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
53,270kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
54,275kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
55,280kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
56,285kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
57,290kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
58,295kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
59,300kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
60,305kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
61,310kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
62,315kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
63,320kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
64,325kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
65,330kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
66,335kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
67,340kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
68,345kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
69,350kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
70,355kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
71,360kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
72,365kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
73,370kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
74,375kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
75,380kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
76,385kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
77,390kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
78,395kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
79,400kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
80,405kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
81,410kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
82,415kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
83,420kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
84,425kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
85,430kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
86,435kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
87,440kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
88,445kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
89,450kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
90,455kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
91,460kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
92,465kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
93,470kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
94,475kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
95,480kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
96,485kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
97,490kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
98,495kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
99,500kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
100,505kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
101,510kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
102,515kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
103,520kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
104,525kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
105,530kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
106,535kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
107,540kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
108,545kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
109,550kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
110,555kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
111,560kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
112,565kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
113,570kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
114,575kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
115,580kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
116,585kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
117,590kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
118,595kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
119,600kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
120,605kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
121,610kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
122,615kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
123,620kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
124,625kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
125,630kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
126,635kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
127,640kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
128,645kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
129,650kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
130,655kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
131,660kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
132,665kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
133,670kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
134,675kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
135,680kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
136,685kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
137,690kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
138,695kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
139,700kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
140,705kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
141,710kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
142,715kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
143,720kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
144,725kHz,2V,SLOW2,0,AUTO,AUTO,0,0,5,OFF,100,Z,OFF,0,0,0,R,OFF,0,0,0,X,OFF,0,0,0,OFF,OFF,0,0,0
